"url","Image","Image_alt","Image_link","Description 2","Description 2_link","Det News Date"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/24/1043317/250x125/menteri-pupr-tunggu-gubernur-sulawesi-tengah-beri-peta-zona-rawan-bencana-palu.jpg","Menteri PUPR Tunggu Gubernur Sulawesi Tengah Beri Peta Zona Rawan Bencana Palu","https://www.merdeka.com/peristiwa/menteri-pupr-tunggu-gubernur-sulawesi-tengah-beri-peta-zona-rawan-bencana-palu.html","Menteri PUPR Tunggu Gubernur Sulawesi Tengah Beri Peta Zona Rawan Bencana Palu","https://www.merdeka.com/peristiwa/menteri-pupr-tunggu-gubernur-sulawesi-tengah-beri-peta-zona-rawan-bencana-palu.html","Sekitar 4 Jam yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/23/1042903/140x70/menteri-basuki-belum-terima-laporan-kerusakan-infrastruktur-akibat-banjir-di-sulsel.jpg","Menteri Basuki Belum Terima Laporan Kerusakan Infrastruktur Akibat Banjir di Sulsel","https://www.merdeka.com/uang/menteri-basuki-belum-terima-laporan-kerusakan-infrastruktur-akibat-banjir-di-sulsel.html","Menteri Basuki Belum Terima Laporan Kerusakan Infrastruktur Akibat Banjir di Sulsel","https://www.merdeka.com/uang/menteri-basuki-belum-terima-laporan-kerusakan-infrastruktur-akibat-banjir-di-sulsel.html","Sekitar 1 Hari yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/22/1042530/140x70/wapres-jk-minta-menteri-pupr-buat-standarisasi-perumahan.jpeg","Wapres JK Minta Menteri PUPR Buat Standarisasi Perumahan","https://www.merdeka.com/uang/wapres-jk-minta-menteri-pupr-buat-standarisasi-perumahan.html","Wapres JK Minta Menteri PUPR Buat Standarisasi Perumahan","https://www.merdeka.com/uang/wapres-jk-minta-menteri-pupr-buat-standarisasi-perumahan.html","Sekitar 2 Hari yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/21/1041981/140x70/suap-proyek-di-kementerian-pupr-kpk-periksa-mantan-dirjen-cipta-karya.jpg","Suap Proyek di Kementerian PUPR, KPK Periksa Mantan Dirjen Cipta Karya","https://www.merdeka.com/peristiwa/suap-proyek-di-kementerian-pupr-kpk-periksa-mantan-dirjen-cipta-karya.html","Suap Proyek di Kementerian PUPR, KPK Periksa Mantan Dirjen Cipta Karya","https://www.merdeka.com/peristiwa/suap-proyek-di-kementerian-pupr-kpk-periksa-mantan-dirjen-cipta-karya.html","Sekitar 3 Hari yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/19/1041466/140x70/cegah-banjir-kementerian-pupr-normalisasi-sungai-di-bima.jpg","Cegah Banjir, Kementerian PUPR Normalisasi Sungai di Bima","https://www.merdeka.com/uang/cegah-banjir-kementerian-pupr-normalisasi-sungai-di-bima.html","Cegah Banjir, Kementerian PUPR Normalisasi Sungai di Bima","https://www.merdeka.com/uang/cegah-banjir-kementerian-pupr-normalisasi-sungai-di-bima.html","Sekitar 5 Hari yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/15/1039848/140x70/kpk-periksa-2-saksi-terkait-kasus-suap-proyek-air-kementerian-pupr.jpg","KPK Periksa 2 Saksi Terkait Kasus Suap Proyek Air Kementerian PUPR","https://www.merdeka.com/peristiwa/kpk-periksa-2-saksi-terkait-kasus-suap-proyek-air-kementerian-pupr.html","KPK Periksa 2 Saksi Terkait Kasus Suap Proyek Air Kementerian PUPR","https://www.merdeka.com/peristiwa/kpk-periksa-2-saksi-terkait-kasus-suap-proyek-air-kementerian-pupr.html","Sekitar 1 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/15/1039843/140x70/hadapi-potensi-bencana-tsunami-pupr-dorong-pembangunan-tempa-evakuasi-sementara.jpg","Hadapi Potensi Bencana Tsunami, PUPR Dorong Pembangunan Tempat Evakuasi Sementara","https://www.merdeka.com/uang/hadapi-potensi-bencana-tsunami-pupr-dorong-pembangunan-tempa-evakuasi-sementara.html","Hadapi Potensi Bencana Tsunami, PUPR Dorong Pembangunan Tempat Evakuasi Sementara","https://www.merdeka.com/uang/hadapi-potensi-bencana-tsunami-pupr-dorong-pembangunan-tempa-evakuasi-sementara.html","Sekitar 1 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/09/1037276/140x70/pertama-kali-program-satu-juta-rumah-capai-target-di-2018.jpeg","Pertama Kali, Program Satu Juta Rumah Capai Target di 2018","https://www.merdeka.com/uang/pertama-kali-program-satu-juta-rumah-capai-target-di-2018.html","Pertama Kali, Program Satu Juta Rumah Capai Target di 2018","https://www.merdeka.com/uang/pertama-kali-program-satu-juta-rumah-capai-target-di-2018.html","Sekitar 2 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/08/1037043/140x70/kpk-periksa-kepala-satuan-kerja-spam-terkait-suap.jpg","KPK Periksa Kepala Satuan Kerja SPAM Terkait Suap","https://www.merdeka.com/foto/peristiwa/kpk-periksa-kepala-satuan-kerja-spam-terkait-suap.html","KPK Periksa Kepala Satuan Kerja SPAM Terkait Suap","https://www.merdeka.com/foto/peristiwa/kpk-periksa-kepala-satuan-kerja-spam-terkait-suap.html","Sekitar 2 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/03/1036084/140x70/menteri-basuki-tol-trans-jawa-dukung-peningkatan-daya-saing-global.jpg","Menteri Basuki: Tol Trans Jawa Dukung Peningkatan Daya Saing Global","https://www.merdeka.com/uang/menteri-basuki-tol-trans-jawa-dukung-peningkatan-daya-saing-global.html","Menteri Basuki: Tol Trans Jawa Dukung Peningkatan Daya Saing Global","https://www.merdeka.com/uang/menteri-basuki-tol-trans-jawa-dukung-peningkatan-daya-saing-global.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2019/01/03/1036070/140x70/jokowi-pemerintah-rehabilitasi-3-juta-hektare-irigasi-primer.jpg","Jokowi: Pemerintah Rehabilitasi 3 Juta Hektare Irigasi Primer","https://www.merdeka.com/uang/jokowi-pemerintah-rehabilitasi-3-juta-hektare-irigasi-primer.html","Jokowi: Pemerintah Rehabilitasi 3 Juta Hektare Irigasi Primer","https://www.merdeka.com/uang/jokowi-pemerintah-rehabilitasi-3-juta-hektare-irigasi-primer.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/30/1035334/140x70/kementerian-pupr-ganti-pejabat-yang-kena-ott-kpk-terkait-kasus-suap.jpeg","Kementerian PUPR Ganti Pejabat yang Kena OTT KPK Terkait Kasus Suap","https://www.merdeka.com/peristiwa/kementerian-pupr-ganti-pejabat-yang-kena-ott-kpk-terkait-kasus-suap.html","Kementerian PUPR Ganti Pejabat yang Kena OTT KPK Terkait Kasus Suap","https://www.merdeka.com/peristiwa/kementerian-pupr-ganti-pejabat-yang-kena-ott-kpk-terkait-kasus-suap.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/30/1035288/140x70/2019-infrastruktur-kerakyatan-tetap-jadi-prioritas-pemerintah.jpg","2019, Infrastruktur Kerakyatan Tetap Jadi Prioritas Pemerintah","https://www.merdeka.com/uang/2019-infrastruktur-kerakyatan-tetap-jadi-prioritas-pemerintah.html","2019, Infrastruktur Kerakyatan Tetap Jadi Prioritas Pemerintah","https://www.merdeka.com/uang/2019-infrastruktur-kerakyatan-tetap-jadi-prioritas-pemerintah.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/29/1035203/140x70/ini-jumlah-uang-sitaan-kpk-hasil-ott-pejabat-kementerian-pupr.jpg","Ini Jumlah Uang Sitaan KPK Hasil OTT Pejabat Kementerian PUPR","https://www.merdeka.com/peristiwa/ini-jumlah-uang-sitaan-kpk-hasil-ott-pejabat-kementerian-pupr.html","Ini Jumlah Uang Sitaan KPK Hasil OTT Pejabat Kementerian PUPR","https://www.merdeka.com/peristiwa/ini-jumlah-uang-sitaan-kpk-hasil-ott-pejabat-kementerian-pupr.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/29/1035106/140x70/menteri-pupr-sebut-kantor-digeledah-kpk-satker-spam-di-pejompongan.jpeg","Menteri PUPR Sebut Kantor Digeledah KPK Satker SPAM di Pejompongan","https://www.merdeka.com/uang/menteri-pupr-sebut-kantor-digeledah-kpk-satker-spam-di-pejompongan.html","Menteri PUPR Sebut Kantor Digeledah KPK Satker SPAM di Pejompongan","https://www.merdeka.com/uang/menteri-pupr-sebut-kantor-digeledah-kpk-satker-spam-di-pejompongan.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/29/1035103/140x70/menteri-basuki-duga-ott-kementerian-pupr-buntut-lelang-proyek-penyediaan-air-minum.jpeg","Menteri Basuki Duga OTT Kementerian PUPR Buntut Lelang Proyek Penyediaan Air Minum","https://www.merdeka.com/uang/menteri-basuki-duga-ott-kementerian-pupr-buntut-lelang-proyek-penyediaan-air-minum.html","Menteri Basuki Duga OTT Kementerian PUPR Buntut Lelang Proyek Penyediaan Air Minum","https://www.merdeka.com/uang/menteri-basuki-duga-ott-kementerian-pupr-buntut-lelang-proyek-penyediaan-air-minum.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/29/1035100/140x70/kpk-duga-suap-proyek-air-daerah-bencana-di-kementerian-pupr-bukan-pertama-kali.jpg","KPK Duga Suap Proyek Air Daerah Bencana di Kementerian PUPR Bukan Pertama Kali","https://www.merdeka.com/peristiwa/kpk-duga-suap-proyek-air-daerah-bencana-di-kementerian-pupr-bukan-pertama-kali.html","KPK Duga Suap Proyek Air Daerah Bencana di Kementerian PUPR Bukan Pertama Kali","https://www.merdeka.com/peristiwa/kpk-duga-suap-proyek-air-daerah-bencana-di-kementerian-pupr-bukan-pertama-kali.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/29/1035099/140x70/anak-buah-kena-ott-menteri-pupr-tunggu-penjelasan-kpk.jpg","Anak Buah Kena OTT, Menteri PUPR Tunggu Penjelasan KPK","https://www.merdeka.com/uang/anak-buah-kena-ott-menteri-pupr-tunggu-penjelasan-kpk.html","Anak Buah Kena OTT, Menteri PUPR Tunggu Penjelasan KPK","https://www.merdeka.com/uang/anak-buah-kena-ott-menteri-pupr-tunggu-penjelasan-kpk.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/28/1035094/140x70/irjen-kementerian-pupr-datangi-kpk-konfirmasi-ott-sejumlah-pejabat.png","Irjen Kementerian PUPR Datangi KPK Konfirmasi OTT Sejumlah Pejabat","https://www.merdeka.com/peristiwa/irjen-kementerian-pupr-datangi-kpk-konfirmasi-ott-sejumlah-pejabat.html","Irjen Kementerian PUPR Datangi KPK Konfirmasi OTT Sejumlah Pejabat","https://www.merdeka.com/peristiwa/irjen-kementerian-pupr-datangi-kpk-konfirmasi-ott-sejumlah-pejabat.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/28/1035090/140x70/ott-kementerian-pupr-kpk-sita-rp-500-juta-sgd-25-ribu-sekardus-uang.jpg","OTT Kementerian PUPR, KPK Sita Rp 500 Juta, SGD 25 Ribu & Sekardus Uang","https://www.merdeka.com/peristiwa/ott-kementerian-pupr-kpk-sita-rp-500-juta-sgd-25-ribu-sekardus-uang.html","OTT Kementerian PUPR, KPK Sita Rp 500 Juta, SGD 25 Ribu & Sekardus Uang","https://www.merdeka.com/peristiwa/ott-kementerian-pupr-kpk-sita-rp-500-juta-sgd-25-ribu-sekardus-uang.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/28/1035089/250x125/ott-kementerian-pupr-terkait-proyek-penyediaan-air-minum-untuk-bencana.jpg","OTT Kementerian PUPR Terkait Proyek Penyediaan Air Minum Untuk Bencana?","https://www.merdeka.com/peristiwa/ott-kementerian-pupr-terkait-proyek-penyediaan-air-minum-untuk-bencana.html","OTT Kementerian PUPR Terkait Proyek Penyediaan Air Minum Untuk Bencana?","https://www.merdeka.com/peristiwa/ott-kementerian-pupr-terkait-proyek-penyediaan-air-minum-untuk-bencana.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/28/1035086/140x70/ott-pejabat-kementerian-pupr-diduga-terkait-proyek-penyediaan-air-minum.jpg","OTT Pejabat Kementerian PUPR Diduga Terkait Proyek Penyediaan Air Minum","https://www.merdeka.com/peristiwa/ott-pejabat-kementerian-pupr-diduga-terkait-proyek-penyediaan-air-minum.html","OTT Pejabat Kementerian PUPR Diduga Terkait Proyek Penyediaan Air Minum","https://www.merdeka.com/peristiwa/ott-pejabat-kementerian-pupr-diduga-terkait-proyek-penyediaan-air-minum.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/28/1035084/140x70/ott-pejabat-kementerian-pupr-kpk-tangkap-20-orang.jpg","OTT Pejabat Kementerian PUPR, KPK Tangkap 20 Orang","https://www.merdeka.com/peristiwa/ott-pejabat-kementerian-pupr-kpk-tangkap-20-orang.html","OTT Pejabat Kementerian PUPR, KPK Tangkap 20 Orang","https://www.merdeka.com/peristiwa/ott-pejabat-kementerian-pupr-kpk-tangkap-20-orang.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/28/1035081/140x70/ott-pejabat-kementerian-pupr-kpk-amankan-4-orang-dan-sita-dolar-singapura.jpg","OTT Pejabat Kementerian PUPR, KPK Amankan 4 Orang dan Sita Dolar Singapura","https://www.merdeka.com/peristiwa/ott-pejabat-kementerian-pupr-kpk-amankan-4-orang-dan-sita-dolar-singapura.html","OTT Pejabat Kementerian PUPR, KPK Amankan 4 Orang dan Sita Dolar Singapura","https://www.merdeka.com/peristiwa/ott-pejabat-kementerian-pupr-kpk-amankan-4-orang-dan-sita-dolar-singapura.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/28/1035071/140x70/kpk-dikabarkan-tangkap-pejabat-kementerian-pupr.jpg","KPK Dikabarkan Tangkap Pejabat Kementerian PUPR","https://www.merdeka.com/peristiwa/kpk-dikabarkan-tangkap-pejabat-kementerian-pupr.html","KPK Dikabarkan Tangkap Pejabat Kementerian PUPR","https://www.merdeka.com/peristiwa/kpk-dikabarkan-tangkap-pejabat-kementerian-pupr.html","Sekitar 3 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/27/1034741/140x70/pupr-ada-sekitar-600-rumah-di-banten-dan-lampung-yang-harus-diperbaiki.jpg","PUPR: Ada Sekitar 600 Rumah di Banten dan Lampung yang Harus Diperbaiki","https://www.merdeka.com/uang/pupr-ada-sekitar-600-rumah-di-banten-dan-lampung-yang-harus-diperbaiki.html","PUPR: Ada Sekitar 600 Rumah di Banten dan Lampung yang Harus Diperbaiki","https://www.merdeka.com/uang/pupr-ada-sekitar-600-rumah-di-banten-dan-lampung-yang-harus-diperbaiki.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/27/1034691/140x70/flyover-cengkareng-bukan-retak-pemerintah-bilang-sedang-proses-pemeliharaan.jpeg","Flyover Cengkareng Bukan Retak, Pemerintah Bilang Sedang Proses Pemeliharaan","https://www.merdeka.com/uang/flyover-cengkareng-bukan-retak-pemerintah-bilang-sedang-proses-pemeliharaan.html","Flyover Cengkareng Bukan Retak, Pemerintah Bilang Sedang Proses Pemeliharaan","https://www.merdeka.com/uang/flyover-cengkareng-bukan-retak-pemerintah-bilang-sedang-proses-pemeliharaan.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/27/1034688/140x70/kabar-jalan-tol-salatiga-kartasura-ambrol-hoaks-ini-faktanya.jpg","Kabar Jalan Tol Salatiga-Kartasura Ambrol Hoaks, Ini Faktanya","https://www.merdeka.com/uang/kabar-jalan-tol-salatiga-kartasura-ambrol-hoaks-ini-faktanya.html","Kabar Jalan Tol Salatiga-Kartasura Ambrol Hoaks, Ini Faktanya","https://www.merdeka.com/uang/kabar-jalan-tol-salatiga-kartasura-ambrol-hoaks-ini-faktanya.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/27/1034667/140x70/cetak-tenaga-kerja-terampil-kementerian-pu-pr-bareng-undip-dirikan-politeknik.jpg","Cetak Tenaga Kerja Terampil, Kementerian PU-PR Bareng Undip Dirikan Politeknik","https://www.merdeka.com/uang/cetak-tenaga-kerja-terampil-kementerian-pu-pr-bareng-undip-dirikan-politeknik.html","Cetak Tenaga Kerja Terampil, Kementerian PU-PR Bareng Undip Dirikan Politeknik","https://www.merdeka.com/uang/cetak-tenaga-kerja-terampil-kementerian-pu-pr-bareng-undip-dirikan-politeknik.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/26/1034504/140x70/pupr-distribusikan-4000-liter-air-bersih-ke-pengungsian-tsunami-banten.jpg","PUPR Distribusikan 4.000 Liter Air Bersih ke Pengungsian Tsunami Banten","https://www.merdeka.com/peristiwa/pupr-distribusikan-4000-liter-air-bersih-ke-pengungsian-tsunami-banten.html","PUPR Distribusikan 4.000 Liter Air Bersih ke Pengungsian Tsunami Banten","https://www.merdeka.com/peristiwa/pupr-distribusikan-4000-liter-air-bersih-ke-pengungsian-tsunami-banten.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/26/1034502/140x70/pengadaan-tanah-2-bendungan-pengendali-banjir-jakarta-capai-rp-145-t.jpg","Pengadaan Tanah 2 Bendungan Pengendali Banjir Jakarta Capai Rp 1,45 T","https://www.merdeka.com/uang/pengadaan-tanah-2-bendungan-pengendali-banjir-jakarta-capai-rp-145-t.html","Pengadaan Tanah 2 Bendungan Pengendali Banjir Jakarta Capai Rp 1,45 T","https://www.merdeka.com/uang/pengadaan-tanah-2-bendungan-pengendali-banjir-jakarta-capai-rp-145-t.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/26/1034434/140x70/pembebasan-lahan-2-bendungan-penahan-banjir-jakarta-terkendala-vila.jpg","Pembebasan Lahan 2 Bendungan Penahan Banjir Jakarta Terkendala Vila","https://www.merdeka.com/uang/pembebasan-lahan-2-bendungan-penahan-banjir-jakarta-terkendala-vila.html","Pembebasan Lahan 2 Bendungan Penahan Banjir Jakarta Terkendala Vila","https://www.merdeka.com/uang/pembebasan-lahan-2-bendungan-penahan-banjir-jakarta-terkendala-vila.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/25/1034350/140x70/pemerintah-akan-bangun-rumah-korban-tsunami-lampung.jpg","Pemerintah Akan Bangun Rumah Korban Tsunami Lampung","https://www.merdeka.com/peristiwa/pemerintah-akan-bangun-rumah-korban-tsunami-lampung.html","Pemerintah Akan Bangun Rumah Korban Tsunami Lampung","https://www.merdeka.com/peristiwa/pemerintah-akan-bangun-rumah-korban-tsunami-lampung.html","Sekitar 4 Minggu yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/24/1034181/140x70/gerak-cepat-pemerintah-tangani-tsunami-banten.jpg","Gerak Cepat Pemerintah Tangani Tsunami Banten","https://www.merdeka.com/peristiwa/gerak-cepat-pemerintah-tangani-tsunami-banten.html","Gerak Cepat Pemerintah Tangani Tsunami Banten","https://www.merdeka.com/peristiwa/gerak-cepat-pemerintah-tangani-tsunami-banten.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/24/1034100/140x70/menteri-basuki-soal-tsunami-selat-sunda-tidak-banyak-infrastruktur-terdampak.jpg","Menteri Basuki soal Tsunami Selat Sunda: Tidak Banyak Infrastruktur Terdampak","https://www.merdeka.com/uang/menteri-basuki-soal-tsunami-selat-sunda-tidak-banyak-infrastruktur-terdampak.html","Menteri Basuki soal Tsunami Selat Sunda: Tidak Banyak Infrastruktur Terdampak","https://www.merdeka.com/uang/menteri-basuki-soal-tsunami-selat-sunda-tidak-banyak-infrastruktur-terdampak.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/24/1034076/140x70/kementerian-pupr-resmi-tunjuk-25-bank-penyalur-kredit-flpp-di-2019.jpg","Kementerian PUPR Resmi Tunjuk 25 Bank Penyalur Kredit FLPP di 2019","https://www.merdeka.com/uang/kementerian-pupr-resmi-tunjuk-25-bank-penyalur-kredit-flpp-di-2019.html","Kementerian PUPR Resmi Tunjuk 25 Bank Penyalur Kredit FLPP di 2019","https://www.merdeka.com/uang/kementerian-pupr-resmi-tunjuk-25-bank-penyalur-kredit-flpp-di-2019.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/23/1034042/140x70/tanggap-darurat-tsunami-selat-sunda-kementerian-pupr-kerahkan-alat-berat.jpg","Tanggap Darurat Tsunami Selat Sunda, Kementerian PUPR Kerahkan Alat Berat","https://www.merdeka.com/peristiwa/tanggap-darurat-tsunami-selat-sunda-kementerian-pupr-kerahkan-alat-berat.html","Tanggap Darurat Tsunami Selat Sunda, Kementerian PUPR Kerahkan Alat Berat","https://www.merdeka.com/peristiwa/tanggap-darurat-tsunami-selat-sunda-kementerian-pupr-kerahkan-alat-berat.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/23/1034024/140x70/menteri-pupr-targetkan-pendataan-bangunan-rusak-akibat-tsunami-banten-selesai-5-hari.jpg","Menteri PUPR Targetkan Pendataan Bangunan Rusak Akibat Tsunami Banten Selesai 5 Hari","https://www.merdeka.com/peristiwa/menteri-pupr-targetkan-pendataan-bangunan-rusak-akibat-tsunami-banten-selesai-5-hari.html","Menteri PUPR Targetkan Pendataan Bangunan Rusak Akibat Tsunami Banten Selesai 5 Hari","https://www.merdeka.com/peristiwa/menteri-pupr-targetkan-pendataan-bangunan-rusak-akibat-tsunami-banten-selesai-5-hari.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/23/1034015/140x70/menteri-pupr-tinjau-lokasi-tsunami-banten.jpg","Menteri PUPR Tinjau Lokasi Tsunami Banten","https://www.merdeka.com/peristiwa/menteri-pupr-tinjau-lokasi-tsunami-banten.html","Menteri PUPR Tinjau Lokasi Tsunami Banten","https://www.merdeka.com/peristiwa/menteri-pupr-tinjau-lokasi-tsunami-banten.html","Sekitar 1 Bulan yang lalu"
"https://www.merdeka.com/tag/kementerian-pupr/index2/","https://cdns.klimg.com/merdeka.com/i/w/news/2018/12/22/1033784/140x70/pupr-resmi-gandeng-25-bank-penyalur-kpr-subsidi.jpeg","PUPR Resmi Gandeng 25 Bank Penyalur KPR Subsidi","https://www.merdeka.com/uang/pupr-resmi-gandeng-25-bank-penyalur-kpr-subsidi.html","PUPR Resmi Gandeng 25 Bank Penyalur KPR Subsidi","https://www.merdeka.com/uang/pupr-resmi-gandeng-25-bank-penyalur-kpr-subsidi.html","Sekitar 1 Bulan yang lalu"
